0,D003933,1
0,D004813,1
0,D006262,1
0,D009161,1
0,D009162,1
0,D009163,1
0,D010283,1
0,D011634,1
0,D014376,1
0,D019359,1
0,D023281,1
0,DOID_399,1
0,IDO_0000531,1
0,NCBITaxon_1763,1
0,NCBITaxon_1764,1
0,NCBITaxon_1765,1
0,NCBITaxon_species,1
0,NCBITaxon_subspecies,1
0,OGMS_0000073,1
0,PATO_0001510,1
1,D000078682,1
1,D000371,1
1,D002020,1
1,D003933,1
1,D004194,1
1,D004797,1
1,D007840,1
1,D014122,1
1,D014123,1
1,D015047,1
1,DOID_4,1
1,DOID_9965,1
1,GO_0007157,1
1,IDO_0000531,1
1,IDO_0000586,1
1,NCBITaxon_5810,1
1,NCBITaxon_5811,1
1,NCBITaxon_9918,1
1,OBCS_0000058,1
1,OBCS_0000059,1
1,OBI_0000070,1
1,OGMS_0000073,1
1,PATO_0000085,1
1,PATO_0000600,1
1,RO_0002577,1
2,CHEBI_24433,1
2,CHEBI_33250,1
2,CHEBI_33281,1
2,CHEBI_3416,1
2,CHEBI_34935,1
2,D000038,2
2,D000072836,1
2,D001064,2
2,D003933,1
2,D008091,1
2,D009017,1
2,D009765,1
2,D010361,2
2,D010538,1
2,D011183,2
2,D012306,1
2,D012307,1
2,D012723,1
2,D013529,1
2,D013530,1
2,D013995,2
2,D014946,2
2,D050177,1
2,D064888,1
2,DOID_8283,1
2,DOID_8337,2
2,DOID_9970,1
2,GO_0009900,1
2,HP_0001513,1
2,HP_0002586,1
2,HP_0011009,2
2,HP_0025502,1
2,HP_0025615,2
2,IDO_0000586,2
2,NCBITaxon_cohort,1
2,OGMS_0000073,1
2,OGMS_0000090,1
2,PATO_0000057,1
2,PATO_0000128,1
2,PATO_0000161,2
2,PATO_0000165,2
2,PATO_0000461,1
2,PATO_0000502,1
2,PATO_0000587,1
2,PATO_0000610,1
2,PATO_0000694,2
2,PATO_0001470,1
2,PATO_0001627,1
2,PATO_0001646,1
2,PATO_0001786,1
2,PATO_0002325,1
2,PR_000001343,1
3,D003933,1
3,D004813,1
3,D006262,1
3,D009161,1
3,D009162,1
3,D009163,1
3,D010283,1
3,D011634,1
3,D014376,1
3,D019359,1
3,D023281,1
3,DOID_399,1
3,IDO_0000531,1
3,NCBITaxon_1763,1
3,NCBITaxon_1764,1
3,NCBITaxon_1765,1
3,NCBITaxon_species,1
3,NCBITaxon_subspecies,1
3,OGMS_0000073,1
3,PATO_0001510,1
4,BFO_0000019,1
4,D000371,1
4,D000383,1
4,D000818,1
4,D002417,1
4,D003643,1
4,D004194,1
4,D007753,1
4,D007919,1
4,D007921,1
4,D007922,1
4,D015995,1
4,D016424,1
4,DOID_0080327,1
4,DOID_2297,1
4,DOID_4,1
4,GO_0004617,1
4,GO_0007157,1
4,HP_0012828,1
4,NCBITaxon_171,1
4,NCBITaxon_173,1
4,NCBITaxon_33208,1
4,NCBITaxon_9913,1
4,NCBITaxon_genus,1
4,PATO_0001779,1
4,PATO_0002006,1
4,UBERON_0000071,1
4,locus.fpl?dbid=S000004334,1
5,D000077740,1
5,D006678,1
5,D009026,1
5,D010361,1
5,D016017,1
5,D018805,1
5,D060085,1
5,DOID_8469,1
5,HP_0012828,1
5,HP_0100806,1
5,NCBITaxon_137507,1
5,PATO_0001470,1
6,CHEBI_24433,1
6,CHEBI_33281,1
6,CHEBI_84123,1
6,D010361,1
6,D010864,1
6,D012008,1
6,D013995,1
6,D032921,1
6,GO_0009900,1
6,HP_0010769,1
6,HP_0040282,1
6,IDO_0000586,1
6,PATO_0000117,1
6,PATO_0000136,1
6,PATO_0000161,1
6,PATO_0000165,1
7,CHEBI_24433,1
7,CHEBI_3416,1
7,CHEBI_34935,1
7,D000038,1
7,D000072836,1
7,D001064,1
7,D009765,1
7,D010361,1
7,D011183,1
7,D012306,1
7,D012307,1
7,D012723,1
7,D013529,1
7,D013530,1
7,D013995,1
7,D014946,1
7,D050177,1
7,DOID_8337,1
7,DOID_9970,1
7,GO_0009900,1
7,HP_0001513,1
7,HP_0011009,1
7,HP_0025502,1
7,HP_0025615,1
7,IDO_0000586,1
7,NCBITaxon_cohort,1
7,PATO_0000128,1
7,PATO_0000161,1
7,PATO_0000165,1
7,PATO_0000461,1
7,PATO_0000610,1
7,PATO_0000694,1
7,PATO_0001646,1
7,PATO_0001786,1
7,PR_000001343,1
8,BFO_0000023,1
8,CHEBI_131701,1
8,CHEBI_50906,1
8,D001717,1
8,D002689,1
8,D004032,1
8,D004531,1
8,D004813,1
8,D006262,1
8,D006801,1
8,D007239,1
8,D008283,1
8,D011200,1
8,D011202,1
8,D011634,1
8,D012306,1
8,D012380,1
8,D014195,1
8,D014902,1
8,D015047,1
8,DOID_11263,1
8,DOID_4492,1
8,DOID_8469,1
8,HP_0025279,1
8,IDO_0000531,1
8,NCBITaxon_11082,1
8,NCBITaxon_11309,1
8,NCBITaxon_810,1
8,NCBITaxon_83554,1
8,NCBITaxon_8782,1
8,NCBITaxon_9605,1
8,NCBITaxon_9606,1
8,PATO_0000573,1
8,PATO_0001043,1
9,CHEBI_84123,1
9,D003643,1
9,D004194,1
9,D006760,1
9,D009026,1
9,D009103,1
9,D010361,1
9,D012598,1
9,D016424,1
9,D016454,1
9,D019359,1
9,D020468,1
9,DOID_12143,1
9,DOID_2377,1
9,DOID_4,1
9,HP_0000011,1
9,HP_0003676,1
9,MPATH_184,1
9,PATO_0000122,1
9,PATO_0000470,1
9,PATO_0001309,1
9,PATO_0002118,1
9,UBERON_0000071,1
10,CHEBI_141213,1
10,CHEBI_24433,1
10,CHEBI_84123,1
10,D001290,1
10,D003469,1
10,D003933,1
10,D010361,1
10,D011183,1
10,D018893,1
10,OBI_0600044,1
10,OGMS_0000073,1
10,OGMS_0000090,1
10,PATO_0000161,1
10,PATO_0001786,1
11,CHEBI_33731,1
11,CHEBI_35371,1
11,D000072480,1
11,D002677,1
11,D003933,1
11,D004194,1
11,D004813,1
11,D005398,1
11,D013995,1
11,D015995,1
11,D017683,1
11,D017684,1
11,D017686,1
11,D017756,1
11,D019359,1
11,D020317,1
11,D053522,1
11,DOID_0080327,1
11,DOID_4,1
11,NCBITaxon_117565,1
11,NCBITaxon_1237,1
11,NCBITaxon_1238,1
11,NCBITaxon_32644,1
11,NCBITaxon_8016,1
11,NCBITaxon_8019,1
11,NCBITaxon_8022,1
11,NCBITaxon_8028,1
11,NCBITaxon_8030,1
11,OGMS_0000073,1
11,PATO_0000165,1
11,PATO_0000461,1
11,PATO_0000462,1
11,PATO_0001309,1
11,PATO_0001855,1
11,SO_0000001,1
12,CHEBI_33731,1
12,CHEBI_35371,1
12,D000072480,1
12,D002677,1
12,D003933,1
12,D004194,1
12,D004813,1
12,D005398,1
12,D013995,1
12,D015995,1
12,D017683,1
12,D017684,1
12,D017686,1
12,D017756,1
12,D019359,1
12,D020317,1
12,D053522,1
12,DOID_0080327,1
12,DOID_4,1
12,NCBITaxon_117565,1
12,NCBITaxon_1237,1
12,NCBITaxon_1238,1
12,NCBITaxon_32644,1
12,NCBITaxon_8016,1
12,NCBITaxon_8019,1
12,NCBITaxon_8022,1
12,NCBITaxon_8028,1
12,NCBITaxon_8030,1
12,OGMS_0000073,1
12,PATO_0000165,1
12,PATO_0000461,1
12,PATO_0000462,1
12,PATO_0001309,1
12,PATO_0001855,1
12,SO_0000001,1
13,BFO_0000023,1
13,CHEBI_131701,1
13,CHEBI_50906,1
13,D001717,1
13,D002689,1
13,D004032,1
13,D004531,1
13,D004813,1
13,D006262,1
13,D006801,1
13,D007239,1
13,D008283,1
13,D011200,1
13,D011202,1
13,D011634,1
13,D012306,1
13,D012380,1
13,D014195,1
13,D014902,1
13,D015047,1
13,DOID_11263,1
13,DOID_4492,1
13,DOID_8469,1
13,HP_0025279,1
13,IDO_0000531,1
13,NCBITaxon_11082,1
13,NCBITaxon_11309,1
13,NCBITaxon_810,1
13,NCBITaxon_83554,1
13,NCBITaxon_8782,1
13,NCBITaxon_9605,1
13,NCBITaxon_9606,1
13,PATO_0000573,1
13,PATO_0001043,1
14,CHEBI_23888,1
14,CHEBI_33290,1
14,CHEBI_3416,1
14,CHEBI_59132,1
14,D004194,1
14,D005502,1
14,D006262,1
14,D008091,1
14,D009103,1
14,D010361,1
14,D012449,1
14,D012598,1
14,D016423,1
14,D016454,1
14,D019484,1
14,DOID_2377,1
14,DOID_2378,1
14,DOID_4,1
14,DRON_00000031,1
14,GO_0003823,1
14,GO_0019815,1
14,HP_0003676,1
14,MPATH_184,1
14,NCBITaxon_order,1
14,OBI_1110034,1
14,OGMS_0000090,1
14,PATO_0002118,1
14,PR_000001343,1
15,CHEBI_28077,1
15,CHEBI_35341,1
15,CHEBI_4877,1
15,CHEBI_6030,1
15,CHEBI_63611,1
15,D000038,1
15,D000077266,1
15,D001921,1
15,D001922,1
15,D002490,1
15,D003399,1
15,D004977,1
15,D005402,1
15,D007538,1
15,D008091,1
15,D008829,1
15,D008892,1
15,D009161,1
15,D009163,1
15,D009420,1
15,D013256,1
15,D014376,1
15,D016454,1
15,D061352,1
15,DOID_1638,1
15,DOID_399,1
15,HP_0003745,1
15,HP_0025615,1
15,HP_0030049,1
15,HP_0030645,1
15,MPATH_70,1
15,NCBITaxon_1763,1
15,NCBITaxon_1765,1
15,NCBITaxon_9606,1
15,OBI_0100026,1
15,OGMS_0000090,1
15,PATO_0000381,1
15,RO_0002577,1
15,UBERON_0000955,1
15,UBERON_0001016,1
15,UBERON_0001017,1
15,UBERON_0001913,1
16,CHEBI_30780,1
16,D000070621,1
16,D008297,1
16,D010361,1
16,D014513,1
16,D015994,1
16,D015995,1
16,D032921,1
16,DOID_9620,1
